username,user id,access hash,name,group,group id
DodiZ,920486568,-442698752242800813,Dodi,Crypto Brasil ®🇧🇷,1201136367
miguelqz162025,1070728832,-7826136860372867293,miguel,Crypto Brasil ®🇧🇷,1201136367
yansouza777,1465080273,8329875042142692651,Yan,Crypto Brasil ®🇧🇷,1201136367
XxYasminx,1917034384,5430110565035372947,Yasmin.../°•°\,Crypto Brasil ®🇧🇷,1201136367
Yghosty,1617782807,2735194808799800396,Floco,Crypto Brasil ®🇧🇷,1201136367
yshdshd,2123316981,-1478146867391019677,1,Crypto Brasil ®🇧🇷,1201136367
yoalexamd,1866937023,-2982886308747189551,Alexa,Crypto Brasil ®🇧🇷,1201136367
Yasmin_RT,1807325597,-2307826741009156212,Joao,Crypto Brasil ®🇧🇷,1201136367
yanroc,1112695552,-1748871013920572484,Yan,Crypto Brasil ®🇧🇷,1201136367
Techperfectionist,1784334366,-6496296626392996699,Tech,Crypto Brasil ®🇧🇷,1201136367
IkutaYuki,1653826858,8646666687455398599,Yuki,Crypto Brasil ®🇧🇷,1201136367
Yunnes1,618502531,-2176908378067873450,Paulo Yunnes -,Crypto Brasil ®🇧🇷,1201136367
Fb_tg_yelow,1801850374,-7723783418314064323,911 targa yelow,Crypto Brasil ®🇧🇷,1201136367
LightYagamiINVEST,2062107970,-8746255020702228849,Light Yagami,Crypto Brasil ®🇧🇷,1201136367
yuri_lins,959511463,-1147757610024952955,Yuri,Crypto Brasil ®🇧🇷,1201136367
perr11,1927031227,-9147615930857741927,Perré,Crypto Brasil ®🇧🇷,1201136367
yuriroyer,1141007620,6141160252987726093,Yuri,Crypto Brasil ®🇧🇷,1201136367
yurifsilva,2098746374,2609701915885998859,Pablo Ferreira,Crypto Brasil ®🇧🇷,1201136367
yanluizcripto,1951378427,-4803745459994857616,Yan,Crypto Brasil ®🇧🇷,1201136367
BurcuYeilkaya,2124342247,8859983896297763563,Burcu🇹🇷,Crypto Brasil ®🇧🇷,1201136367
yagamilprj,629805682,4472129317671943560,Felipe,Crypto Brasil ®🇧🇷,1201136367
RPL_RPL,1875315749,4948720560170026029,Rafael Pereira - CCO CoinShopp - (I WILL NEVER DM YOU FIRST),Crypto Brasil ®🇧🇷,1201136367
yfitbtc,938728263,4692455640857848126,Crypto.com,Crypto Brasil ®🇧🇷,1201136367
walliee_wall7,960285850,-8590403331773717307,Ihab,Crypto Brasil ®🇧🇷,1201136367
PedreiraFabio,940075888,-6142430371782515646,Fábio Pedreira| Never DM you First,Crypto Brasil ®🇧🇷,1201136367
YuuKazuma,1417903810,-6196922129005502335,Kazuma,Crypto Brasil ®🇧🇷,1201136367
Yuri_robert,1327430581,-4384623453746196904,Yuri,Crypto Brasil ®🇧🇷,1201136367
rafaelnftgames,1968512291,-4226683101646474039,ǟռʊɮɨֆ |,Crypto Brasil ®🇧🇷,1201136367
Yoritas,738734202,3067872821338725670,Yordi,Crypto Brasil ®🇧🇷,1201136367
mcdivulga,1580661053,5201454174199739716,𝐘𝐀𝐍𝐍7 𝐎 𝐁𝐑𝐀𝐁𝐎🐊³³³ ID:1580661053(OFF),Crypto Brasil ®🇧🇷,1201136367
Sadikhan3,998749255,-6226912198029304897,Sadi khan,Crypto Brasil ®🇧🇷,1201136367
nuralomcc,1696055696,7098683798539916566,Guto,Crypto Brasil ®🇧🇷,1201136367
Moll50,1826861034,-8618047581350066602,Asadul ,Crypto Brasil ®🇧🇷,1201136367
Shawn0011,1811858333,-5749497800681396817,Shawn Diego,Crypto Brasil ®🇧🇷,1201136367
sathushiG,1225806584,-6663650711076779230,Lee,Crypto Brasil ®🇧🇷,1201136367
murilofernandesoficial,1695658196,-7771037593245594956,Yesalel,Crypto Brasil ®🇧🇷,1201136367
DOLLARBRS,838809053,-1606177632382609541,DaNiEL,Crypto Brasil ®🇧🇷,1201136367
yannick001,1821907916,-291029155301478572,Yannick,Crypto Brasil ®🇧🇷,1201136367
Youngbuga,1597040600,3480679680820193233,Young,Crypto Brasil ®🇧🇷,1201136367
YGDPADY,2073491387,1310416891072959539,Bento,Crypto Brasil ®🇧🇷,1201136367
XSQZQCQ,2123090093,-1722994811888672632,Yan,Crypto Brasil ®🇧🇷,1201136367
eryoshi,1162237130,-3799515083293424461,Ernani,Crypto Brasil ®🇧🇷,1201136367
YennyRivera,2132115704,4902039714826680793,Yenny,Crypto Brasil ®🇧🇷,1201136367
AhmadYusuf578,2073726197,-6595133838912231299,Ahmad,Crypto Brasil ®🇧🇷,1201136367
iam_Yummy,1125691401,1059774659903832409,Ms,Crypto Brasil ®🇧🇷,1201136367
YurySilva,1510943756,-4357685873958798829,Yury,Crypto Brasil ®🇧🇷,1201136367
Yurimaximo,1176924988,9131219804459924170,Yuri,Crypto Brasil ®🇧🇷,1201136367
YuriCostaT,1712651348,-5442118483097745249,Yuri,Crypto Brasil ®🇧🇷,1201136367
ysraelsts,768124398,-2818701959232386061,ysrael,Crypto Brasil ®🇧🇷,1201136367
XAMA_NFT,1048678897,4995631979101962659,Ian🤞🏽[ NEVER DM YOU ],Crypto Brasil ®🇧🇷,1201136367
Yuryz23,1550283741,9010212559796510379,yuz3,Crypto Brasil ®🇧🇷,1201136367
YureAlves0022,1142398115,836100389446199286,Yure,Crypto Brasil ®🇧🇷,1201136367
yancoelho,1209051770,3591662031623196936,Yan,Crypto Brasil ®🇧🇷,1201136367
YKW002,1160728234,5226596367672991370,Ricardo,Crypto Brasil ®🇧🇷,1201136367
Yngow,1200456804,972041910765682576,Bruno,Crypto Brasil ®🇧🇷,1201136367
bobb_yy,1971815452,-2024016072553145778,Bobby,Crypto Brasil ®🇧🇷,1201136367
yvesslion,1180178233,2776241494875844972,Yves,Crypto Brasil ®🇧🇷,1201136367
Kinzprenuer,733877680,7311213903317872211,Young,Crypto Brasil ®🇧🇷,1201136367
YGOR_SOARES,1719005721,-5876048494424806687,Ygor,Crypto Brasil ®🇧🇷,1201136367
yurtaevajwanna,1413511995,6148575347849981762,Анна,Crypto Brasil ®🇧🇷,1201136367
Kombatea,393888940,-6642847156431492981,Rhoie Allan,Crypto Brasil ®🇧🇷,1201136367
Yamada121,1716167706,-993327565437519164,Elisàngela,Crypto Brasil ®🇧🇷,1201136367
yagobru,494178545,5415328520640611685,Yago,Crypto Brasil ®🇧🇷,1201136367
yngleson_andrey_oficial,1602629915,-3860606509459804744,Andrey,Crypto Brasil ®🇧🇷,1201136367
Yurioliveira92,344360227,3348753334093937799,Yuri,Crypto Brasil ®🇧🇷,1201136367
Yakubua072,1342350957,-4737075690288261821,Yakubua072,Crypto Brasil ®🇧🇷,1201136367
Aladim660,1563212958,4870053354885474754,Yago,Crypto Brasil ®🇧🇷,1201136367
techPerfectionist20,1929389495,-9211209618624553061,Sami,Crypto Brasil ®🇧🇷,1201136367
Yane39,1395886462,1263887651450573116,Yanetsy,Crypto Brasil ®🇧🇷,1201136367
yumoe4,698011014,-3953573739918479179,Yu,Crypto Brasil ®🇧🇷,1201136367
Victoryagoysm,1325703647,-4100487585157775075,Victor,Crypto Brasil ®🇧🇷,1201136367
yudratjan,384099070,4005636915550123809,Yudra,Crypto Brasil ®🇧🇷,1201136367
antunesyan,940482683,-8208721719519936731,Yan,Crypto Brasil ®🇧🇷,1201136367
LORIXY,803780747,7316940988654063753,ULTRAGAMES,Crypto Brasil ®🇧🇷,1201136367
XxWellxX,1101132299,-9185040628873750561,Well,Crypto Brasil ®🇧🇷,1201136367
xaropedemel,925252873,440630016470292040,Lucas,Crypto Brasil ®🇧🇷,1201136367
Guiscafrer,868976907,2687891430441038649,Rodrigo,Crypto Brasil ®🇧🇷,1201136367
nihiLismistheway,1392549231,6050106038591706067,Hex8 TheCivianist https://cyber.xyz/hex8,Crypto Brasil ®🇧🇷,1201136367
Xx_Nelson_xX,862371207,4503253723412232018,Nelson,Crypto Brasil ®🇧🇷,1201136367
XNoturnoXl2,1976635768,-5622976125375806542,Diego,Crypto Brasil ®🇧🇷,1201136367
dinhoin,1082221307,7947686033516019213,Frederico,Crypto Brasil ®🇧🇷,1201136367
xhhdusi,2141526195,-1354907063448820642,jzjzjzj,Crypto Brasil ®🇧🇷,1201136367
Ster_xR,1607589140,-5989406228981911451,Ster_xR,Crypto Brasil ®🇧🇷,1201136367
xxYagoxx,1453788692,-5064783825055244170,Trick,Crypto Brasil ®🇧🇷,1201136367
Elson021,1708008601,5190783470627325963,xxx,Crypto Brasil ®🇧🇷,1201136367
techxiaomibr,765611410,-6843605301073105737,Fernando,Crypto Brasil ®🇧🇷,1201136367
Xotinha69,2006698360,6920683551555096097,Gil,Crypto Brasil ®🇧🇷,1201136367
xxornelaas,1644933781,-6664215537268144706,Ornelaas🌟,Crypto Brasil ®🇧🇷,1201136367
ABZ1N,1027195298,7521787633350172747,ABZIN,Crypto Brasil ®🇧🇷,1201136367
williamxisto,1008526718,-6082431749662257730,William,Crypto Brasil ®🇧🇷,1201136367
khaani5,1986699893,-4647075101204099971,Sher sahib/,Crypto Brasil ®🇧🇷,1201136367
eumesmoplay,1420585906,5646823486715377062,DAVID,Crypto Brasil ®🇧🇷,1201136367
justin09876,1688975842,-6920453995535261243,"""Ahmed",Crypto Brasil ®🇧🇷,1201136367
shohagbtc,1938534489,-2168384953830936333,TradeRaceManager,Crypto Brasil ®🇧🇷,1201136367
alixangba,2071959779,3941266554403074864,Ali,Crypto Brasil ®🇧🇷,1201136367
ximeneslopes,2027085439,3118405765420623639,João,Crypto Brasil ®🇧🇷,1201136367
Lucianoxavier23,2010983045,3442773995590313332,Luciano,Crypto Brasil ®🇧🇷,1201136367
jvclounTsufflv6,2024672851,8274978541332407212,Xavier Antonio,Crypto Brasil ®🇧🇷,1201136367
XWUJOLH,2072531939,3454421929547892413,Kael,Crypto Brasil ®🇧🇷,1201136367
XRPVNPW,2105978717,-5234020783745415708,Pedro Miguel,Crypto Brasil ®🇧🇷,1201136367
XQRWMMV,2124125601,-9138975759229601501,Dane,Crypto Brasil ®🇧🇷,1201136367
xoboombox,970052416,4313867146082616196,4PF,Crypto Brasil ®🇧🇷,1201136367
xBrn0xy,1088005040,6067444584154555271,Bruno,Crypto Brasil ®🇧🇷,1201136367
mb49ers,872089001,8172913801729555097,Michael,Crypto Brasil ®🇧🇷,1201136367
Ogalileuxerox,1304916439,-3426608712791120598,Ogalileu,Crypto Brasil ®🇧🇷,1201136367
Xavierzinho19,771223731,3220051835654885840,Relic,Crypto Brasil ®🇧🇷,1201136367
GogetaxL,809835279,2781181925956518426,Gogeta,Crypto Brasil ®🇧🇷,1201136367
Xulidds,817053678,-4048961750224867465,Ju Souza,Crypto Brasil ®🇧🇷,1201136367
euluisxavier,710837627,4287305400433621778,Luis,Crypto Brasil ®🇧🇷,1201136367
hatxoxo,1737878641,-7114874515044146265,xoxo,Crypto Brasil ®🇧🇷,1201136367
XdMurdock,755783380,5162504747435965132,Murdock,Crypto Brasil ®🇧🇷,1201136367
Xu7898,1383822065,-3573611705488981009,.,Crypto Brasil ®🇧🇷,1201136367
Xavih10,607774623,8156875996101401194,Xavih,Crypto Brasil ®🇧🇷,1201136367
xyz6619,848029992,4971722863266104536,Forex Robo,Crypto Brasil ®🇧🇷,1201136367
xshadowxbox,945217706,6914474699833827536,Xclastem,Crypto Brasil ®🇧🇷,1201136367
m_xas,1494305083,-7829588544235797271,Muno,Crypto Brasil ®🇧🇷,1201136367
Xand20,978602509,-5969288122429042263,Luiz alexandre,Crypto Brasil ®🇧🇷,1201136367
Marlinho_x,1806786039,-1976795165458875347,Marlon Freitas,Crypto Brasil ®🇧🇷,1201136367
MARINAMALADEZA,1899684273,3044703168485248581,MARINA,Crypto Brasil ®🇧🇷,1201136367
xpqivanov,1927532978,4537623483568372340,Денис,Crypto Brasil ®🇧🇷,1201136367
Mtn1823,1014567945,-5030197657778756195,Dr Mathew,Crypto Brasil ®🇧🇷,1201136367
lllllIIllllIIlllllIIIIllllllIIIl,1320508228,-3878796273015405735,Xxxx,Crypto Brasil ®🇧🇷,1201136367
xkuromvp,1945811810,637631242774598261,Edinelson R,Crypto Brasil ®🇧🇷,1201136367
Spiderx123,514862046,-942264254810102305,Spiderx123,Crypto Brasil ®🇧🇷,1201136367
Xibiu09,1503018502,-7903549969988746291,lc,Crypto Brasil ®🇧🇷,1201136367
Xyberbottalex,944142332,-7266755550762387275,Xyber,Crypto Brasil ®🇧🇷,1201136367
TUZINx,958712473,6709981064037857258,xxxxx,Crypto Brasil ®🇧🇷,1201136367
EliabeOliver,1445552659,8515207815820274261,M A X I M U S,Crypto Brasil ®🇧🇷,1201136367
safarxx7,1810898373,-972516767316352861,Barth X,Crypto Brasil ®🇧🇷,1201136367
aaczx,881205320,-3492643246452622507,XxX,Crypto Brasil ®🇧🇷,1201136367
Xpd8154,1886033024,7234257223307985801,Xpd8154,Crypto Brasil ®🇧🇷,1201136367
Xerecraxy_17,899668437,5559870128606035222,Yan,Crypto Brasil ®🇧🇷,1201136367
X66607,1524990992,719677604077280787,Floraz,Crypto Brasil ®🇧🇷,1201136367
pvictor_x3,877489150,-7725120688121171544,Paulo Victor,Crypto Brasil ®🇧🇷,1201136367
Rmvtxtffo_on,2070609297,8523310825403847044,R.M.V.,Crypto Brasil ®🇧🇷,1201136367
Papispy,592898734,2430245732055293727,@xman,Crypto Brasil ®🇧🇷,1201136367
X78978,1395259659,3674097406867838489,steve));,Crypto Brasil ®🇧🇷,1201136367
xLuisFelipex,1131127967,-2357162100957898463,Luis Felipe,Crypto Brasil ®🇧🇷,1201136367
Valdemir_Xavier,182943887,9171242205281008340,Valdemir de Lima,Crypto Brasil ®🇧🇷,1201136367
JMXEROX,1403220216,-5128126341568481383,JM,Crypto Brasil ®🇧🇷,1201136367
xthaism,536711541,-4386040339848221488,Thais,Crypto Brasil ®🇧🇷,1201136367
xjiraiax,460207649,7360443305209860419,Kamikazes,Crypto Brasil ®🇧🇷,1201136367
saghaaz_x,996979567,-2428265699298342120,Maikol,Crypto Brasil ®🇧🇷,1201136367
Xph0266,1736044906,-3595736185073734012,Xph,Crypto Brasil ®🇧🇷,1201136367
leticiaxoana,1805306325,3232370913677093376,Léticia,Crypto Brasil ®🇧🇷,1201136367
Xandchacal,1086990503,-5472130642894642002,Alexandre,Crypto Brasil ®🇧🇷,1201136367
xHitech,1107492123,-5269140698171740441,Hi,Crypto Brasil ®🇧🇷,1201136367
XingTrade,1706469739,5556382966628869134,xing dos trades,Crypto Brasil ®🇧🇷,1201136367
WillianXavier79,1247570505,-4199107867628409226,Willian,Crypto Brasil ®🇧🇷,1201136367
XXL00X,1529643667,700497167822070324,axel,Crypto Brasil ®🇧🇷,1201136367
machadowesley,1227646478,7273260655463347364,Wesley,Crypto Brasil ®🇧🇷,1201136367
Willansrj,691991427,-5286076390607088813,Willans,Crypto Brasil ®🇧🇷,1201136367
Willianfreitas1,789498734,-7595897459391508138,Willian,Crypto Brasil ®🇧🇷,1201136367
hud_wendells,1153392017,8589942113292803428,Hµd,Crypto Brasil ®🇧🇷,1201136367
wesleyatsoc,1107244634,1118261426423090154,Wesley,Crypto Brasil ®🇧🇷,1201136367
WARCN3T,1751699933,-5719126516553402960,WARC,Crypto Brasil ®🇧🇷,1201136367
WillNegoxx,888916210,8099331042561116863,Douglas,Crypto Brasil ®🇧🇷,1201136367
Williamvalvi,1148942494,6453547805332080443,william,Crypto Brasil ®🇧🇷,1201136367
Wes11goncalves,1430203614,-7342013877293795378,Wesley,Crypto Brasil ®🇧🇷,1201136367
Dekodk,1246226553,-124636495265560794,Welington,Crypto Brasil ®🇧🇷,1201136367
Shadowwhisker,1603833958,-2234595088406774689,Shadow,Crypto Brasil ®🇧🇷,1201136367
WillianRafael,461826723,-4284294638474312340,ʷᶤˡˡᶤᵃᶰ,Crypto Brasil ®🇧🇷,1201136367
wallminator,1054744839,-6739229319948577844,Wallace,Crypto Brasil ®🇧🇷,1201136367
Foguinho313,1529538392,728596890382914561,Willian,Crypto Brasil ®🇧🇷,1201136367
roger_warofrobots,1149610053,-4853788657735249792,Roger,Crypto Brasil ®🇧🇷,1201136367
Shiinoo,1461103969,1638582783309481596,Wesley,Crypto Brasil ®🇧🇷,1201136367
LeandroWiil,1873271438,-1021020962916133158,Leandro,Crypto Brasil ®🇧🇷,1201136367
Wormstorm,805269715,4005153787463243474,Ricardo,Crypto Brasil ®🇧🇷,1201136367
WellingtonMatos2021,2054035076,-5563560396751248429,Wellington,Crypto Brasil ®🇧🇷,1201136367
WeslleyDalsotto,1647920184,-4871832936302098107,Weslley,Crypto Brasil ®🇧🇷,1201136367
wilsonlaet,739881083,8674359015218456860,Wilson,Crypto Brasil ®🇧🇷,1201136367
willams123,521991342,7641566201736906788,willams,Crypto Brasil ®🇧🇷,1201136367
wisttudio,801683123,-1880113602179910055,Wilian,Crypto Brasil ®🇧🇷,1201136367
wesleybcosta,1393160960,2293534464813151222,Wesley,Crypto Brasil ®🇧🇷,1201136367
Will365br,1922525926,-7918886303876782602,Will,Crypto Brasil ®🇧🇷,1201136367
willol20,986123529,-3617227117829878855,Willian,Crypto Brasil ®🇧🇷,1201136367
TheWhicher_Exp,1915756515,-5487439189501101511,The Wicher,Crypto Brasil ®🇧🇷,1201136367
Thomaswilliamsfx2,1994981119,-3136458167508471293,Thomas,Crypto Brasil ®🇧🇷,1201136367
akademiahash,531811674,-5495777872311483857,Jay,Crypto Brasil ®🇧🇷,1201136367
Junio987,727756784,-5187082137845335907,W,Crypto Brasil ®🇧🇷,1201136367
Wellington_Serafim,199211316,5691412713419507835,Wellington,Crypto Brasil ®🇧🇷,1201136367
epwilliam,1309986864,6137873238377628822,Will de Paula,Crypto Brasil ®🇧🇷,1201136367
wwsd2,1315499648,3893744653453703409,Alex,Crypto Brasil ®🇧🇷,1201136367
Wesley_rdasilva,576640465,-2963254184671628293,Wesley,Crypto Brasil ®🇧🇷,1201136367
wandSouza,1028562416,-7252239853835842923,Wandson,Crypto Brasil ®🇧🇷,1201136367
willianccruz,1165297658,7369620100229813647,Willian,Crypto Brasil ®🇧🇷,1201136367
wallacss,1347194617,6919415103428854474,Wallace,Crypto Brasil ®🇧🇷,1201136367
Matheus_Wandermurem,1842285221,2571493498197165990,Matheus,Crypto Brasil ®🇧🇷,1201136367
gohapao,1149610097,2048225961941775884,William,Crypto Brasil ®🇧🇷,1201136367
rudranshsandalyaagefi19,2054503310,-2273906555250023735,Welton Roger,Crypto Brasil ®🇧🇷,1201136367
rwhead,1707175023,-8712039534233552896,Wesley,Crypto Brasil ®🇧🇷,1201136367
Guimaraesbigdog,1022308925,-6522302704881862716,Washington,Crypto Brasil ®🇧🇷,1201136367
willgamer775,843281393,-4608077868690875668,William,Crypto Brasil ®🇧🇷,1201136367
Marcio3000,1023118856,-4982549582581435495,Marcel,Crypto Brasil ®🇧🇷,1201136367
willbronze,1549208182,-1100160705596410864,Will,Crypto Brasil ®🇧🇷,1201136367
warnunes,758968927,4814796670412772146,War,Crypto Brasil ®🇧🇷,1201136367
WLS567,985194969,-5896812977155775928,ঔৣ͜͡𝑾𝑳𝑺.𝐸𝛸𝐸㣊,Crypto Brasil ®🇧🇷,1201136367
Warleymariano,2068087277,4671840680515039604,Warley,Crypto Brasil ®🇧🇷,1201136367
Dr_Wal85,140505528,3778337084499272256,Jorge,Crypto Brasil ®🇧🇷,1201136367
Annikawessman,1768837110,8192604320438767457,Annika wessman,Crypto Brasil ®🇧🇷,1201136367
Rachealwolfson01,1368948201,-614608176701544210,Racheal Wolfson,Crypto Brasil ®🇧🇷,1201136367
Chadlison5v,2109769918,583906385969138727,Wood Chardlison,Crypto Brasil ®🇧🇷,1201136367
robertwiliams,1652842983,1702841989521377172,Robert,Crypto Brasil ®🇧🇷,1201136367
Marcelo_Wathier,1023337789,1298383742457898840,Marcelo,Crypto Brasil ®🇧🇷,1201136367
Walciherlem,919895683,6767292269228712107,Wal,Crypto Brasil ®🇧🇷,1201136367
wfnobrega,1312057956,-379804668963308962,Wagner,Crypto Brasil ®🇧🇷,1201136367
jw_melo,803104622,7632997366158214068,J. Wilson,Crypto Brasil ®🇧🇷,1201136367
w3merson_oliveira,228836718,-3143288395009513687,Wemerson Oliveira,Crypto Brasil ®🇧🇷,1201136367
Wallyson7,959746556,7596729019635940288,Wallyson,Crypto Brasil ®🇧🇷,1201136367
Wkrs1993,2001978489,-1969642341383689451,Atropelo comunista com minha moto soviética do capitão América.,Crypto Brasil ®🇧🇷,1201136367
Williamjoga10,1060522500,-4315390814964824288,William,Crypto Brasil ®🇧🇷,1201136367
Johnwdt,912633725,96176185739178089,John,Crypto Brasil ®🇧🇷,1201136367
wernerlimapessoal,1579357735,8423897412930493942,Werner,Crypto Brasil ®🇧🇷,1201136367
wesleysousareis,1776598799,1903747910582758382,Wesley,Crypto Brasil ®🇧🇷,1201136367
Wills042,1646324639,-6444682937868227132,Wills,Crypto Brasil ®🇧🇷,1201136367
